Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Grade","Qualification","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","URL"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3400W_3401W_3402W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3402WBRWZ-RLTR-ND","ADUM3402WBRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","6.59089","0","1000","Tape & Reel (TR)","-","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","36ns, 36ns","3.5ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402WBRWZ-RL/3820078"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3400_3401_3402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3402BRWZ-ND","ADUM3402BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","6.62","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402BRWZ/1068907"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1410_1411_1412.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1412BRWZ-RLTR-ND,505-ADUM1412BRWZ-RLCT-ND,505-ADUM1412BRWZ-RLDKR-ND","ADUM1412BRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 16SOIC","2.061","6.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","10Mbps","50ns, 50ns","5ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1412BRWZ-RL/1556014"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3400_3401_3402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3402CRWZ-RLTR-ND,ADUM3402CRWZ-RLCT-ND,ADUM3402CRWZ-RLDKR-ND","ADUM3402CRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","1.999","6.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402CRWZ-RL/1033768"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3300_3301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3301CRWZ-ND","ADUM3301CRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","45","6.71","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3301CRWZ/1068901"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1301CRWZ-ND","ADUM1301CRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","1.953","6.77","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301CRWZ/655647"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum4400_4401_4402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM4402WARWZ-RLTR-ND","ADUM4402WARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","0","6.77224","0","1000","Tape & Reel (TR)","-","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM4402WARWZ-RL/3820084"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1410_1411_1412.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1412BRWZ-ND","ADUM1412BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 16SOIC","308","6.82","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","10Mbps","50ns, 50ns","5ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1412BRWZ/1246099"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7041/MFG_505%7ER-8%7ER%7E8.jpg","505-ADUM1251WARZ-ND","ADUM1251WARZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 2CH I2C 8-SOIC","5.422","6.91","0","1","Tube","-","Active","Magnetic Coupling","I2C","No","2","2/1","Bidirectional, Unidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","26ns, 52ns","3V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1251WARZ/3771056"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7041/MFG_505%7ER-8%7ER%7E8.jpg","505-ADUM1251WARZ-RL7TR-ND,505-ADUM1251WARZ-RL7CT-ND,505-ADUM1251WARZ-RL7DKR-ND","ADUM1251WARZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 2CH I2C 8-SOIC","822","6.91","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Magnetic Coupling","I2C","No","2","2/1","Bidirectional, Unidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","26ns, 52ns","3V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1251WARZ-RL7/3775252"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3400_3401_3402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3402CRWZ-ND","ADUM3402CRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","22","6.92","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402CRWZ/1068908"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1402BRWZ-RLTR-ND,ADUM1402BRWZ-RLCT-ND,ADUM1402BRWZ-RLDKR-ND","ADUM1402BRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","2.517","7.22","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402BRWZ-RL/655656"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1402BRWZ-ND","ADUM1402BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","1.179","7.22","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402BRWZ/655701"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1402WTRWZ-RLTR-ND","ADUM1402WTRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","7.24796","0","1000","Tape & Reel (TR)","-","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","32ns, 32ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402WTRWZ-RL/1873646"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7041/MFG_505%7ER-8%7ER%7E8.jpg","505-ADUM1250SRZ-RL7TR-ND,505-ADUM1250SRZ-RL7CT-ND,505-ADUM1250SRZ-RL7DKR-ND","ADUM1250SRZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 2CH I2C 8-SOIC","2.353","7.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","I2C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1250SRZ-RL7/2261100"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum4470_adum4471_adum4472_adum4473_adum4474.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6283/505%7ERI-20-1%7ERI%7E20.jpg","ADUM4472ARIZ-RLTR-ND","ADUM4472ARIZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 20-SOIC","0","7.28189","0","1000","Tape & Reel (TR)","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 3.6V, 4.5V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC-IC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM4472ARIZ-RL/3904700"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1440-1441-1442-1445-1446-1447.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","505-ADUM1442ARSZ-ND","ADUM1442ARSZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 20SSOP","80","7.41","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-","-","-40°C ~ 125°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1442ARSZ/4866835"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1440-1441-1442-1445-1446-1447.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM1447ARSZ-ND","ADUM1447ARSZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 20SSOP","23","7.41","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-","-","-40°C ~ 125°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1447ARSZ/4866838"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7041/MFG_505%7ER-8%7ER%7E8.jpg","505-ADUM1250SRZ-ND","ADUM1250SRZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 2CH I2C 8-SOIC","512","7.46","0","1","Tube","iCoupler®","Active","Magnetic Coupling","I2C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1250SRZ/2237738"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3470_3471_3472_3473_3474.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM3472WCRSZ-RL7-ND","ADUM3472WCRSZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 20-SSOP","0","7.54694","0","500","Tape & Reel (TR)","-","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","60ns, 60ns","8ns","2.5ns, 2.5ns","3V ~ 3.6V, 4.5V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3472WCRSZ-RL7/5887119"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3470_3471_3472_3473_3474.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM3472ARSZ-RL7TR-ND,ADUM3472ARSZ-RL7CT-ND,ADUM3472ARSZ-RL7DKR-ND","ADUM3472ARSZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 20-SSOP","194","7.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 3.6V, 4.5V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3472ARSZ-RL7/2415019"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7041/MFG_505%7ER-8%7ER%7E8.jpg","ADUM1250WSRZ-RL7TR-ND,ADUM1250WSRZ-RL7CT-ND,ADUM1250WSRZ-RL7DKR-ND","ADUM1250WSRZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 2CH I2C 8-SOIC","1.732","7.64","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Magnetic Coupling","I2C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1250WSRZ-RL7/2606611"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum2250_adum2251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM2251ARWZ-ND","ADUM2251ARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 2CH I2C 16-SOIC","1.322","7.64","0","1","Tube","iCoupler®","Active","Magnetic Coupling","I2C","No","2","2/1","Bidirectional, Unidirectional","5000Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM2251ARWZ/1834314"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum2250_adum2251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM2251ARWZ-RLTR-ND,ADUM2251ARWZ-RLCT-ND,ADUM2251ARWZ-RLDKR-ND","ADUM2251ARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 2CH I2C 16-SOIC","1.477","7.64","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","I2C","No","2","2/1","Bidirectional, Unidirectional","5000Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM2251ARWZ-RL/1835082"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2250_ADuM2251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/505%7ERI-16-1%7ERI%7E16.jpg","505-ADUM2251ARIZ-RLTR-ND,505-ADUM2251ARIZ-RLCT-ND,505-ADUM2251ARIZ-RLDKR-ND","ADUM2251ARIZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 2CH I2C 16-SOIC","144","7.64","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","I2C","No","2","2/1","Bidirectional, Unidirectional","5000Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC-IC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM2251ARIZ-RL/2780639"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM6410-6411-6412.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6283/505%7ERS-24%7ERS%7E24.jpg","505-ADUM6412BRSZ-RL7TR-ND","ADUM6412BRSZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 24SSOP","0","7.66212","0","500","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","3750Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","24-SSOP (0.209"", 5.30mm Width)","24-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6412BRSZ-RL7/6189750"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum4400_4401_4402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM4402WARWZ-ND","ADUM4402WARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","0","7.73489","0","47","Tube","-","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3.135V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM4402WARWZ/3821183"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3470_3471_3472_3473_3474.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM3472ARSZ-ND","ADUM3472ARSZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 20-SSOP","168","7.83","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 3.6V, 4.5V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3472ARSZ/2415056"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7041/MFG_505%7ER-8%7ER%7E8.jpg","505-ADUM1250WSRZ-ND","ADUM1250WSRZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 2CH I2C 8-SOIC","695","7.87","0","1","Tube","-","Active","Magnetic Coupling","I2C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","26ns, 52ns","3V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1250WSRZ/2606612"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2250_ADuM2251.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/505%7ERI-16-1%7ERI%7E16.jpg","505-ADUM2251ARIZ-ND","ADUM2251ARIZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 2CH I2C 16-SOIC","30","7.87","0","1","Tube","iCoupler®","Active","Magnetic Coupling","I2C","No","2","2/1","Bidirectional, Unidirectional","5000Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC-IC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM2251ARIZ/2752957"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1402CRWZ-RLTR-ND,505-ADUM1402CRWZ-RLCT-ND,505-ADUM1402CRWZ-RLDKR-ND","ADUM1402CRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","2.103","7.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402CRWZ-RL/655657"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1402CRWZ-ND","ADUM1402CRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","344","7.92","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402CRWZ/655702"
